bill_id,document_id,document_type,document_size,document_mime,document_desc,url,state_link
1023543,1644252,text,175786,application/pdf,Introduced,https://legiscan.com/US/text/HB3446/id/1644252,https://www.congress.gov/115/bills/hr3446/BILLS-115hr3446ih.pdf
1023567,1644046,text,144619,application/pdf,Introduced,https://legiscan.com/US/text/HB3447/id/1644046,https://www.congress.gov/115/bills/hr3447/BILLS-115hr3447ih.pdf
1023612,1644129,text,143970,application/pdf,Introduced,https://legiscan.com/US/text/HB3448/id/1644129,https://www.congress.gov/115/bills/hr3448/BILLS-115hr3448ih.pdf
1023577,1644126,text,142571,application/pdf,Introduced,https://legiscan.com/US/text/HB3449/id/1644126,https://www.congress.gov/115/bills/hr3449/BILLS-115hr3449ih.pdf
1023541,1644121,text,269297,application/pdf,Introduced,https://legiscan.com/US/text/HB3450/id/1644121,https://www.congress.gov/115/bills/hr3450/BILLS-115hr3450ih.pdf
1023560,1644117,text,266072,application/pdf,Introduced,https://legiscan.com/US/text/HB3451/id/1644117,https://www.congress.gov/115/bills/hr3451/BILLS-115hr3451ih.pdf
1023546,1644219,text,262796,application/pdf,Introduced,https://legiscan.com/US/text/HB3452/id/1644219,https://www.congress.gov/115/bills/hr3452/BILLS-115hr3452ih.pdf
1023607,1644130,text,264634,application/pdf,Introduced,https://legiscan.com/US/text/HB3453/id/1644130,https://www.congress.gov/115/bills/hr3453/BILLS-115hr3453ih.pdf
1023533,1644123,text,261007,application/pdf,Introduced,https://legiscan.com/US/text/HB3454/id/1644123,https://www.congress.gov/115/bills/hr3454/BILLS-115hr3454ih.pdf
1023580,1644226,text,261444,application/pdf,Introduced,https://legiscan.com/US/text/HB3455/id/1644226,https://www.congress.gov/115/bills/hr3455/BILLS-115hr3455ih.pdf
1023538,1644227,text,262791,application/pdf,Introduced,https://legiscan.com/US/text/HB3456/id/1644227,https://www.congress.gov/115/bills/hr3456/BILLS-115hr3456ih.pdf
1023530,1644128,text,262763,application/pdf,Introduced,https://legiscan.com/US/text/HB3457/id/1644128,https://www.congress.gov/115/bills/hr3457/BILLS-115hr3457ih.pdf
1023555,1644490,text,265147,application/pdf,Introduced,https://legiscan.com/US/text/HB3458/id/1644490,https://www.congress.gov/115/bills/hr3458/BILLS-115hr3458ih.pdf
1023585,1644122,text,264324,application/pdf,Introduced,https://legiscan.com/US/text/HB3459/id/1644122,https://www.congress.gov/115/bills/hr3459/BILLS-115hr3459ih.pdf
1023531,1644396,text,261317,application/pdf,Introduced,https://legiscan.com/US/text/HB3460/id/1644396,https://www.congress.gov/115/bills/hr3460/BILLS-115hr3460ih.pdf
1023531,1813837,text,247774,application/pdf,Introduced,https://legiscan.com/US/text/HB3460/id/1813837,https://www.congress.gov/115/bills/hr3460/BILLS-115hr3460rh.pdf
1023531,1813959,text,116938,application/pdf,Engrossed,https://legiscan.com/US/text/HB3460/id/1813959,https://www.congress.gov/115/bills/hr3460/BILLS-115hr3460eh.pdf
1023531,1833088,text,119913,application/pdf,Enrolled,https://legiscan.com/US/text/HB3460/id/1833088,https://www.congress.gov/115/bills/hr3460/BILLS-115hr3460enr.pdf
1023547,1644314,text,276994,application/pdf,Introduced,https://legiscan.com/US/text/HB3461/id/1644314,https://www.congress.gov/115/bills/hr3461/BILLS-115hr3461ih.pdf
1023583,1644273,text,261879,application/pdf,Introduced,https://legiscan.com/US/text/HB3462/id/1644273,https://www.congress.gov/115/bills/hr3462/BILLS-115hr3462ih.pdf
1023609,1644318,text,263154,application/pdf,Introduced,https://legiscan.com/US/text/HB3463/id/1644318,https://www.congress.gov/115/bills/hr3463/BILLS-115hr3463ih.pdf
1023526,1644295,text,261598,application/pdf,Introduced,https://legiscan.com/US/text/HB3464/id/1644295,https://www.congress.gov/115/bills/hr3464/BILLS-115hr3464ih.pdf
1023566,1644424,text,373717,application/pdf,Introduced,https://legiscan.com/US/text/HB3465/id/1644424,https://www.congress.gov/115/bills/hr3465/BILLS-115hr3465ih.pdf
1023617,1644290,text,271936,application/pdf,Introduced,https://legiscan.com/US/text/HB3466/id/1644290,https://www.congress.gov/115/bills/hr3466/BILLS-115hr3466ih.pdf
1023534,1644421,text,318441,application/pdf,Introduced,https://legiscan.com/US/text/HB3467/id/1644421,https://www.congress.gov/115/bills/hr3467/BILLS-115hr3467ih.pdf
1023542,1644292,text,286306,application/pdf,Introduced,https://legiscan.com/US/text/HB3468/id/1644292,https://www.congress.gov/115/bills/hr3468/BILLS-115hr3468ih.pdf
1023575,1644332,text,260788,application/pdf,Introduced,https://legiscan.com/US/text/HB3469/id/1644332,https://www.congress.gov/115/bills/hr3469/BILLS-115hr3469ih.pdf
1023575,1658545,text,243081,application/pdf,Introduced,https://legiscan.com/US/text/HB3469/id/1658545,https://www.congress.gov/115/bills/hr3469/BILLS-115hr3469rh.pdf
1023575,1761198,text,134754,application/pdf,Engrossed,https://legiscan.com/US/text/HB3469/id/1761198,https://www.congress.gov/115/bills/hr3469/BILLS-115hr3469eh.pdf
1023602,1644408,text,290907,application/pdf,Introduced,https://legiscan.com/US/text/HB3470/id/1644408,https://www.congress.gov/115/bills/hr3470/BILLS-115hr3470ih.pdf
1023563,1644410,text,444804,application/pdf,Introduced,https://legiscan.com/US/text/HB3471/id/1644410,https://www.congress.gov/115/bills/hr3471/BILLS-115hr3471ih.pdf
1023559,1644364,text,261037,application/pdf,Introduced,https://legiscan.com/US/text/HB3472/id/1644364,https://www.congress.gov/115/bills/hr3472/BILLS-115hr3472ih.pdf
1023532,1644287,text,262998,application/pdf,Introduced,https://legiscan.com/US/text/HB3473/id/1644287,https://www.congress.gov/115/bills/hr3473/BILLS-115hr3473ih.pdf
1023569,1644411,text,337476,application/pdf,Introduced,https://legiscan.com/US/text/HB3474/id/1644411,https://www.congress.gov/115/bills/hr3474/BILLS-115hr3474ih.pdf
1023588,1644389,text,260808,application/pdf,Introduced,https://legiscan.com/US/text/HB3475/id/1644389,https://www.congress.gov/115/bills/hr3475/BILLS-115hr3475ih.pdf
1023587,1644237,text,260841,application/pdf,Introduced,https://legiscan.com/US/text/HB3476/id/1644237,https://www.congress.gov/115/bills/hr3476/BILLS-115hr3476ih.pdf
1023572,1644241,text,261439,application/pdf,Introduced,https://legiscan.com/US/text/HB3477/id/1644241,https://www.congress.gov/115/bills/hr3477/BILLS-115hr3477ih.pdf
1023548,1644222,text,263346,application/pdf,Introduced,https://legiscan.com/US/text/HB3478/id/1644222,https://www.congress.gov/115/bills/hr3478/BILLS-115hr3478ih.pdf
1023578,1644167,text,275950,application/pdf,Introduced,https://legiscan.com/US/text/HB3479/id/1644167,https://www.congress.gov/115/bills/hr3479/BILLS-115hr3479ih.pdf
1023593,1644224,text,261575,application/pdf,Introduced,https://legiscan.com/US/text/HB3480/id/1644224,https://www.congress.gov/115/bills/hr3480/BILLS-115hr3480ih.pdf
1023590,1644119,text,262975,application/pdf,Introduced,https://legiscan.com/US/text/HB3481/id/1644119,https://www.congress.gov/115/bills/hr3481/BILLS-115hr3481ih.pdf
1023601,1644223,text,264385,application/pdf,Introduced,https://legiscan.com/US/text/HB3482/id/1644223,https://www.congress.gov/115/bills/hr3482/BILLS-115hr3482ih.pdf
1023562,1644131,text,261462,application/pdf,Introduced,https://legiscan.com/US/text/HB3483/id/1644131,https://www.congress.gov/115/bills/hr3483/BILLS-115hr3483ih.pdf
1023589,1644220,text,265003,application/pdf,Introduced,https://legiscan.com/US/text/HB3484/id/1644220,https://www.congress.gov/115/bills/hr3484/BILLS-115hr3484ih.pdf
1023603,1644125,text,262394,application/pdf,Introduced,https://legiscan.com/US/text/HB3485/id/1644125,https://www.congress.gov/115/bills/hr3485/BILLS-115hr3485ih.pdf
1023571,1644225,text,261162,application/pdf,Introduced,https://legiscan.com/US/text/HB3486/id/1644225,https://www.congress.gov/115/bills/hr3486/BILLS-115hr3486ih.pdf
1023598,1644240,text,260820,application/pdf,Introduced,https://legiscan.com/US/text/HB3487/id/1644240,https://www.congress.gov/115/bills/hr3487/BILLS-115hr3487ih.pdf
1023616,1644135,text,261507,application/pdf,Introduced,https://legiscan.com/US/text/HB3488/id/1644135,https://www.congress.gov/115/bills/hr3488/BILLS-115hr3488ih.pdf
1023579,1644127,text,261794,application/pdf,Introduced,https://legiscan.com/US/text/HB3489/id/1644127,https://www.congress.gov/115/bills/hr3489/BILLS-115hr3489ih.pdf
1023599,1644120,text,275646,application/pdf,Introduced,https://legiscan.com/US/text/HB3490/id/1644120,https://www.congress.gov/115/bills/hr3490/BILLS-115hr3490ih.pdf
1023539,1644124,text,262797,application/pdf,Introduced,https://legiscan.com/US/text/HB3491/id/1644124,https://www.congress.gov/115/bills/hr3491/BILLS-115hr3491ih.pdf
1023582,1646411,text,274486,application/pdf,Introduced,https://legiscan.com/US/text/HB3492/id/1646411,https://www.congress.gov/115/bills/hr3492/BILLS-115hr3492ih.pdf
1023536,1644275,text,279089,application/pdf,Introduced,https://legiscan.com/US/text/HB3493/id/1644275,https://www.congress.gov/115/bills/hr3493/BILLS-115hr3493ih.pdf
1023556,1644317,text,285987,application/pdf,Introduced,https://legiscan.com/US/text/HB3494/id/1644317,https://www.congress.gov/115/bills/hr3494/BILLS-115hr3494ih.pdf
1023551,1644281,text,262122,application/pdf,Introduced,https://legiscan.com/US/text/HB3495/id/1644281,https://www.congress.gov/115/bills/hr3495/BILLS-115hr3495ih.pdf
1023586,1644329,text,267494,application/pdf,Introduced,https://legiscan.com/US/text/HB3496/id/1644329,https://www.congress.gov/115/bills/hr3496/BILLS-115hr3496ih.pdf
1023597,1644300,text,266486,application/pdf,Introduced,https://legiscan.com/US/text/HB3497/id/1644300,https://www.congress.gov/115/bills/hr3497/BILLS-115hr3497ih.pdf
1023554,1644367,text,265634,application/pdf,Introduced,https://legiscan.com/US/text/HB3498/id/1644367,https://www.congress.gov/115/bills/hr3498/BILLS-115hr3498ih.pdf
1023584,1644478,text,327608,application/pdf,Introduced,https://legiscan.com/US/text/HB3499/id/1644478,https://www.congress.gov/115/bills/hr3499/BILLS-115hr3499ih.pdf
1023553,1644330,text,261902,application/pdf,Introduced,https://legiscan.com/US/text/HB3500/id/1644330,https://www.congress.gov/115/bills/hr3500/BILLS-115hr3500ih.pdf
1023553,1812149,text,249470,application/pdf,Introduced,https://legiscan.com/US/text/HB3500/id/1812149,https://www.congress.gov/115/bills/hr3500/BILLS-115hr3500rh.pdf
1023553,1814559,text,119612,application/pdf,Engrossed,https://legiscan.com/US/text/HB3500/id/1814559,https://www.congress.gov/115/bills/hr3500/BILLS-115hr3500eh.pdf
1023528,1644874,text,270238,application/pdf,Introduced,https://legiscan.com/US/text/HB3501/id/1644874,https://www.congress.gov/115/bills/hr3501/BILLS-115hr3501ih.pdf
1023606,1644289,text,241547,application/pdf,Introduced,https://legiscan.com/US/text/HB3502/id/1644289,https://www.congress.gov/115/bills/hr3502/BILLS-115hr3502ih.pdf
1023614,1644327,text,261366,application/pdf,Introduced,https://legiscan.com/US/text/HB3503/id/1644327,https://www.congress.gov/115/bills/hr3503/BILLS-115hr3503ih.pdf
1023615,1644297,text,266431,application/pdf,Introduced,https://legiscan.com/US/text/HB3504/id/1644297,https://www.congress.gov/115/bills/hr3504/BILLS-115hr3504ih.pdf
1023544,1644286,text,266996,application/pdf,Introduced,https://legiscan.com/US/text/HB3505/id/1644286,https://www.congress.gov/115/bills/hr3505/BILLS-115hr3505ih.pdf
1023605,1644315,text,264845,application/pdf,Introduced,https://legiscan.com/US/text/HB3506/id/1644315,https://www.congress.gov/115/bills/hr3506/BILLS-115hr3506ih.pdf
1023591,1644320,text,263626,application/pdf,Introduced,https://legiscan.com/US/text/HB3507/id/1644320,https://www.congress.gov/115/bills/hr3507/BILLS-115hr3507ih.pdf
1023565,1644368,text,261912,application/pdf,Introduced,https://legiscan.com/US/text/HB3508/id/1644368,https://www.congress.gov/115/bills/hr3508/BILLS-115hr3508ih.pdf
1023540,1644291,text,269110,application/pdf,Introduced,https://legiscan.com/US/text/HB3509/id/1644291,https://www.congress.gov/115/bills/hr3509/BILLS-115hr3509ih.pdf
1023570,1644288,text,261262,application/pdf,Introduced,https://legiscan.com/US/text/HB3510/id/1644288,https://www.congress.gov/115/bills/hr3510/BILLS-115hr3510ih.pdf
1023595,1644276,text,273458,application/pdf,Introduced,https://legiscan.com/US/text/HB3511/id/1644276,https://www.congress.gov/115/bills/hr3511/BILLS-115hr3511ih.pdf
1023549,1644365,text,267050,application/pdf,Introduced,https://legiscan.com/US/text/HB3512/id/1644365,https://www.congress.gov/115/bills/hr3512/BILLS-115hr3512ih.pdf
1023576,1644293,text,264203,application/pdf,Introduced,https://legiscan.com/US/text/HB3513/id/1644293,https://www.congress.gov/115/bills/hr3513/BILLS-115hr3513ih.pdf
1023592,1644285,text,271473,application/pdf,Introduced,https://legiscan.com/US/text/HB3514/id/1644285,https://www.congress.gov/115/bills/hr3514/BILLS-115hr3514ih.pdf
1023611,1644406,text,262919,application/pdf,Introduced,https://legiscan.com/US/text/HB3515/id/1644406,https://www.congress.gov/115/bills/hr3515/BILLS-115hr3515ih.pdf
1023610,1644296,text,264752,application/pdf,Introduced,https://legiscan.com/US/text/HB3516/id/1644296,https://www.congress.gov/115/bills/hr3516/BILLS-115hr3516ih.pdf
1023535,1644301,text,263333,application/pdf,Introduced,https://legiscan.com/US/text/HB3517/id/1644301,https://www.congress.gov/115/bills/hr3517/BILLS-115hr3517ih.pdf
1023594,1644277,text,266230,application/pdf,Introduced,https://legiscan.com/US/text/HB3518/id/1644277,https://www.congress.gov/115/bills/hr3518/BILLS-115hr3518ih.pdf
1023527,1644319,text,269301,application/pdf,Introduced,https://legiscan.com/US/text/HB3519/id/1644319,https://www.congress.gov/115/bills/hr3519/BILLS-115hr3519ih.pdf
1023552,1644279,text,269197,application/pdf,Introduced,https://legiscan.com/US/text/HB3520/id/1644279,https://www.congress.gov/115/bills/hr3520/BILLS-115hr3520ih.pdf
1023574,1644284,text,265509,application/pdf,Introduced,https://legiscan.com/US/text/HB3521/id/1644284,https://www.congress.gov/115/bills/hr3521/BILLS-115hr3521ih.pdf
1023613,1644392,text,315207,application/pdf,Introduced,https://legiscan.com/US/text/HB3522/id/1644392,https://www.congress.gov/115/bills/hr3522/BILLS-115hr3522ih.pdf
1023557,1644282,text,265585,application/pdf,Introduced,https://legiscan.com/US/text/HB3523/id/1644282,https://www.congress.gov/115/bills/hr3523/BILLS-115hr3523ih.pdf
1023564,1644450,text,281429,application/pdf,Introduced,https://legiscan.com/US/text/HB3524/id/1644450,https://www.congress.gov/115/bills/hr3524/BILLS-115hr3524ih.pdf
1023736,1644299,text,263487,application/pdf,Introduced,https://legiscan.com/US/text/HB3525/id/1644299,https://www.congress.gov/115/bills/hr3525/BILLS-115hr3525ih.pdf
1023754,1644298,text,263904,application/pdf,Introduced,https://legiscan.com/US/text/HB3526/id/1644298,https://www.congress.gov/115/bills/hr3526/BILLS-115hr3526ih.pdf
1023702,1644313,text,260912,application/pdf,Introduced,https://legiscan.com/US/text/HB3527/id/1644313,https://www.congress.gov/115/bills/hr3527/BILLS-115hr3527ih.pdf
1023704,1644397,text,266858,application/pdf,Introduced,https://legiscan.com/US/text/HB3528/id/1644397,https://www.congress.gov/115/bills/hr3528/BILLS-115hr3528ih.pdf
1023704,1807798,text,255709,application/pdf,Introduced,https://legiscan.com/US/text/HB3528/id/1807798,https://www.congress.gov/115/bills/hr3528/BILLS-115hr3528rh.pdf
1023792,1644369,text,261530,application/pdf,Introduced,https://legiscan.com/US/text/HB3529/id/1644369,https://www.congress.gov/115/bills/hr3529/BILLS-115hr3529ih.pdf
1023759,1644278,text,266350,application/pdf,Introduced,https://legiscan.com/US/text/HB3530/id/1644278,https://www.congress.gov/115/bills/hr3530/BILLS-115hr3530ih.pdf
1023722,1644393,text,261256,application/pdf,Introduced,https://legiscan.com/US/text/HB3531/id/1644393,https://www.congress.gov/115/bills/hr3531/BILLS-115hr3531ih.pdf
1023729,1644274,text,262997,application/pdf,Introduced,https://legiscan.com/US/text/HB3532/id/1644274,https://www.congress.gov/115/bills/hr3532/BILLS-115hr3532ih.pdf
1023768,1644420,text,271176,application/pdf,Introduced,https://legiscan.com/US/text/HB3533/id/1644420,https://www.congress.gov/115/bills/hr3533/BILLS-115hr3533ih.pdf
1023798,1644322,text,267534,application/pdf,Introduced,https://legiscan.com/US/text/HB3534/id/1644322,https://www.congress.gov/115/bills/hr3534/BILLS-115hr3534ih.pdf
1023789,1644437,text,275467,application/pdf,Introduced,https://legiscan.com/US/text/HB3535/id/1644437,https://www.congress.gov/115/bills/hr3535/BILLS-115hr3535ih.pdf
1023789,1832768,text,261838,application/pdf,Introduced,https://legiscan.com/US/text/HB3535/id/1832768,https://www.congress.gov/115/bills/hr3535/BILLS-115hr3535rh.pdf
1023705,1644294,text,263270,application/pdf,Introduced,https://legiscan.com/US/text/HB3536/id/1644294,https://www.congress.gov/115/bills/hr3536/BILLS-115hr3536ih.pdf
1023783,1644902,text,672490,application/pdf,Introduced,https://legiscan.com/US/text/HB3537/id/1644902,https://www.congress.gov/115/bills/hr3537/BILLS-115hr3537ih.pdf
1023744,1644321,text,262820,application/pdf,Introduced,https://legiscan.com/US/text/HB3538/id/1644321,https://www.congress.gov/115/bills/hr3538/BILLS-115hr3538ih.pdf
1023778,1644283,text,262892,application/pdf,Introduced,https://legiscan.com/US/text/HB3539/id/1644283,https://www.congress.gov/115/bills/hr3539/BILLS-115hr3539ih.pdf
1023812,1644426,text,270474,application/pdf,Introduced,https://legiscan.com/US/text/HB3540/id/1644426,https://www.congress.gov/115/bills/hr3540/BILLS-115hr3540ih.pdf
1023803,1644371,text,267477,application/pdf,Introduced,https://legiscan.com/US/text/HB3541/id/1644371,https://www.congress.gov/115/bills/hr3541/BILLS-115hr3541ih.pdf
1023756,1644473,text,274308,application/pdf,Introduced,https://legiscan.com/US/text/HB3542/id/1644473,https://www.congress.gov/115/bills/hr3542/BILLS-115hr3542ih.pdf
1023756,1733191,text,152306,application/pdf,Engrossed,https://legiscan.com/US/text/HB3542/id/1733191,https://www.congress.gov/115/bills/hr3542/BILLS-115hr3542eh.pdf
1023733,1644434,text,270551,application/pdf,Introduced,https://legiscan.com/US/text/HB3543/id/1644434,https://www.congress.gov/115/bills/hr3543/BILLS-115hr3543ih.pdf
1023787,1644491,text,266239,application/pdf,Introduced,https://legiscan.com/US/text/HB3544/id/1644491,https://www.congress.gov/115/bills/hr3544/BILLS-115hr3544ih.pdf
1023802,1644453,text,264596,application/pdf,Introduced,https://legiscan.com/US/text/HB3545/id/1644453,https://www.congress.gov/115/bills/hr3545/BILLS-115hr3545ih.pdf
1023721,1644427,text,263377,application/pdf,Introduced,https://legiscan.com/US/text/HB3546/id/1644427,https://www.congress.gov/115/bills/hr3546/BILLS-115hr3546ih.pdf
1023698,1644423,text,263229,application/pdf,Introduced,https://legiscan.com/US/text/HB3547/id/1644423,https://www.congress.gov/115/bills/hr3547/BILLS-115hr3547ih.pdf
1023806,1644815,text,408389,application/pdf,Introduced,https://legiscan.com/US/text/HB3548/id/1644815,https://www.congress.gov/115/bills/hr3548/BILLS-115hr3548ih.pdf
1023806,1769045,text,444144,application/pdf,Introduced,https://legiscan.com/US/text/HB3548/id/1769045,https://www.congress.gov/115/bills/hr3548/BILLS-115hr3548rh.pdf
1023730,1644422,text,262700,application/pdf,Introduced,https://legiscan.com/US/text/HB3549/id/1644422,https://www.congress.gov/115/bills/hr3549/BILLS-115hr3549ih.pdf
1023727,1644505,text,261248,application/pdf,Introduced,https://legiscan.com/US/text/HB3550/id/1644505,https://www.congress.gov/115/bills/hr3550/BILLS-115hr3550ih.pdf
1023717,1644860,text,294097,application/pdf,Introduced,https://legiscan.com/US/text/HB3551/id/1644860,https://www.congress.gov/115/bills/hr3551/BILLS-115hr3551ih.pdf
1023717,1650548,text,189063,application/pdf,Introduced,https://legiscan.com/US/text/HB3551/id/1650548,https://www.congress.gov/115/bills/hr3551/BILLS-115hr3551rh.pdf
1023717,1654015,text,157828,application/pdf,Engrossed,https://legiscan.com/US/text/HB3551/id/1654015,https://www.congress.gov/115/bills/hr3551/BILLS-115hr3551eh.pdf
1023726,1644425,text,264205,application/pdf,Introduced,https://legiscan.com/US/text/HB3552/id/1644425,https://www.congress.gov/115/bills/hr3552/BILLS-115hr3552ih.pdf
1023807,1644471,text,263902,application/pdf,Introduced,https://legiscan.com/US/text/HB3553/id/1644471,https://www.congress.gov/115/bills/hr3553/BILLS-115hr3553ih.pdf
1023709,1644783,text,301971,application/pdf,Introduced,https://legiscan.com/US/text/HB3554/id/1644783,https://www.congress.gov/115/bills/hr3554/BILLS-115hr3554ih.pdf
1023775,1644522,text,261296,application/pdf,Introduced,https://legiscan.com/US/text/HB3555/id/1644522,https://www.congress.gov/115/bills/hr3555/BILLS-115hr3555ih.pdf
1023775,1815109,text,249555,application/pdf,Introduced,https://legiscan.com/US/text/HB3555/id/1815109,https://www.congress.gov/115/bills/hr3555/BILLS-115hr3555rh.pdf
1023776,1645404,text,281770,application/pdf,Introduced,https://legiscan.com/US/text/HB3556/id/1645404,https://www.congress.gov/115/bills/hr3556/BILLS-115hr3556ih.pdf
1023797,1644535,text,263207,application/pdf,Introduced,https://legiscan.com/US/text/HB3557/id/1644535,https://www.congress.gov/115/bills/hr3557/BILLS-115hr3557ih.pdf
1023720,1644475,text,264667,application/pdf,Introduced,https://legiscan.com/US/text/HB3558/id/1644475,https://www.congress.gov/115/bills/hr3558/BILLS-115hr3558ih.pdf
1023788,1644484,text,272021,application/pdf,Introduced,https://legiscan.com/US/text/HB3559/id/1644484,https://www.congress.gov/115/bills/hr3559/BILLS-115hr3559ih.pdf
1023786,1644482,text,262973,application/pdf,Introduced,https://legiscan.com/US/text/HB3560/id/1644482,https://www.congress.gov/115/bills/hr3560/BILLS-115hr3560ih.pdf
1023693,1644532,text,261204,application/pdf,Introduced,https://legiscan.com/US/text/HB3561/id/1644532,https://www.congress.gov/115/bills/hr3561/BILLS-115hr3561ih.pdf
1023758,1644529,text,266707,application/pdf,Introduced,https://legiscan.com/US/text/HB3562/id/1644529,https://www.congress.gov/115/bills/hr3562/BILLS-115hr3562ih.pdf
1023758,1658314,text,249098,application/pdf,Introduced,https://legiscan.com/US/text/HB3562/id/1658314,https://www.congress.gov/115/bills/hr3562/BILLS-115hr3562rh.pdf
1023758,1657983,text,135416,application/pdf,Engrossed,https://legiscan.com/US/text/HB3562/id/1657983,https://www.congress.gov/115/bills/hr3562/BILLS-115hr3562eh.pdf
1023758,1797047,text,129311,application/pdf,Enrolled,https://legiscan.com/US/text/HB3562/id/1797047,https://www.congress.gov/115/bills/hr3562/BILLS-115hr3562enr.pdf
1023766,1644502,text,267716,application/pdf,Introduced,https://legiscan.com/US/text/HB3563/id/1644502,https://www.congress.gov/115/bills/hr3563/BILLS-115hr3563ih.pdf
1023696,1644497,text,263753,application/pdf,Introduced,https://legiscan.com/US/text/HB3564/id/1644497,https://www.congress.gov/115/bills/hr3564/BILLS-115hr3564ih.pdf
1023712,1644495,text,272416,application/pdf,Introduced,https://legiscan.com/US/text/HB3565/id/1644495,https://www.congress.gov/115/bills/hr3565/BILLS-115hr3565ih.pdf
1023774,1644506,text,265104,application/pdf,Introduced,https://legiscan.com/US/text/HB3566/id/1644506,https://www.congress.gov/115/bills/hr3566/BILLS-115hr3566ih.pdf
1023770,1644520,text,265793,application/pdf,Introduced,https://legiscan.com/US/text/HB3567/id/1644520,https://www.congress.gov/115/bills/hr3567/BILLS-115hr3567ih.pdf
1023770,1654420,text,247949,application/pdf,Introduced,https://legiscan.com/US/text/HB3567/id/1654420,https://www.congress.gov/115/bills/hr3567/BILLS-115hr3567rh.pdf
1023770,1654919,text,131194,application/pdf,Engrossed,https://legiscan.com/US/text/HB3567/id/1654919,https://www.congress.gov/115/bills/hr3567/BILLS-115hr3567eh.pdf
1023739,1644474,text,267925,application/pdf,Introduced,https://legiscan.com/US/text/HB3568/id/1644474,https://www.congress.gov/115/bills/hr3568/BILLS-115hr3568ih.pdf
1023784,1644527,text,262789,application/pdf,Introduced,https://legiscan.com/US/text/HB3569/id/1644527,https://www.congress.gov/115/bills/hr3569/BILLS-115hr3569ih.pdf
1023799,1644493,text,261497,application/pdf,Introduced,https://legiscan.com/US/text/HB3570/id/1644493,https://www.congress.gov/115/bills/hr3570/BILLS-115hr3570ih.pdf
1023753,1644476,text,263088,application/pdf,Introduced,https://legiscan.com/US/text/HB3571/id/1644476,https://www.congress.gov/115/bills/hr3571/BILLS-115hr3571ih.pdf
1023810,1644488,text,268401,application/pdf,Introduced,https://legiscan.com/US/text/HB3572/id/1644488,https://www.congress.gov/115/bills/hr3572/BILLS-115hr3572ih.pdf
1023725,1644499,text,263460,application/pdf,Introduced,https://legiscan.com/US/text/HB3573/id/1644499,https://www.congress.gov/115/bills/hr3573/BILLS-115hr3573ih.pdf
1023747,1644486,text,271987,application/pdf,Introduced,https://legiscan.com/US/text/HB3574/id/1644486,https://www.congress.gov/115/bills/hr3574/BILLS-115hr3574ih.pdf
1023731,1644480,text,265783,application/pdf,Introduced,https://legiscan.com/US/text/HB3575/id/1644480,https://www.congress.gov/115/bills/hr3575/BILLS-115hr3575ih.pdf
1023694,1644494,text,262523,application/pdf,Introduced,https://legiscan.com/US/text/HB3576/id/1644494,https://www.congress.gov/115/bills/hr3576/BILLS-115hr3576ih.pdf
1023713,1644496,text,272375,application/pdf,Introduced,https://legiscan.com/US/text/HB3577/id/1644496,https://www.congress.gov/115/bills/hr3577/BILLS-115hr3577ih.pdf
1023708,1644509,text,271278,application/pdf,Introduced,https://legiscan.com/US/text/HB3578/id/1644509,https://www.congress.gov/115/bills/hr3578/BILLS-115hr3578ih.pdf
1023781,1644498,text,263036,application/pdf,Introduced,https://legiscan.com/US/text/HB3579/id/1644498,https://www.congress.gov/115/bills/hr3579/BILLS-115hr3579ih.pdf
1023737,1645209,text,276228,application/pdf,Introduced,https://legiscan.com/US/text/HB3580/id/1645209,https://www.congress.gov/115/bills/hr3580/BILLS-115hr3580ih.pdf
1023695,1644500,text,261299,application/pdf,Introduced,https://legiscan.com/US/text/HB3581/id/1644500,https://www.congress.gov/115/bills/hr3581/BILLS-115hr3581ih.pdf
1023742,1644512,text,261282,application/pdf,Introduced,https://legiscan.com/US/text/HB3582/id/1644512,https://www.congress.gov/115/bills/hr3582/BILLS-115hr3582ih.pdf
1023703,1644515,text,261147,application/pdf,Introduced,https://legiscan.com/US/text/HB3583/id/1644515,https://www.congress.gov/115/bills/hr3583/BILLS-115hr3583ih.pdf
1023755,1644513,text,262085,application/pdf,Introduced,https://legiscan.com/US/text/HB3584/id/1644513,https://www.congress.gov/115/bills/hr3584/BILLS-115hr3584ih.pdf
1023710,1644777,text,262586,application/pdf,Introduced,https://legiscan.com/US/text/HB3585/id/1644777,https://www.congress.gov/115/bills/hr3585/BILLS-115hr3585ih.pdf
1023794,1644577,text,261174,application/pdf,Introduced,https://legiscan.com/US/text/HB3586/id/1644577,https://www.congress.gov/115/bills/hr3586/BILLS-115hr3586ih.pdf
1023718,1644510,text,271915,application/pdf,Introduced,https://legiscan.com/US/text/HB3587/id/1644510,https://www.congress.gov/115/bills/hr3587/BILLS-115hr3587ih.pdf
1023707,1645289,text,281952,application/pdf,Introduced,https://legiscan.com/US/text/HB3588/id/1645289,https://www.congress.gov/115/bills/hr3588/BILLS-115hr3588ih.pdf
1023707,1826769,text,249548,application/pdf,Introduced,https://legiscan.com/US/text/HB3588/id/1826769,https://www.congress.gov/115/bills/hr3588/BILLS-115hr3588rh.pdf
1023804,1644575,text,267699,application/pdf,Introduced,https://legiscan.com/US/text/HB3589/id/1644575,https://www.congress.gov/115/bills/hr3589/BILLS-115hr3589ih.pdf
